time,bikeid,station_id,event
2015-02-01 18:14:00+00,19924,517,undock
2015-02-01 18:14:00+00,17201,254,undock
2015-02-01 18:14:00+00,15456,336,undock
2015-02-01 18:14:00+00,16863,237,undock
2015-02-01 18:14:00+00,17643,229,undock
2015-02-01 18:14:00+00,16850,450,undock
2015-02-01 18:14:00+00,20994,173,undock
2015-02-01 18:14:00+00,19186,174,undock
2015-02-01 18:14:00+00,20863,537,undock
2015-02-01 18:14:00+00,19084,491,undock
2015-02-01 18:14:00+00,16292,502,undock
2015-02-01 18:15:00+00,15403,502,dock
2015-02-01 18:15:00+00,14736,2022,dock
2015-02-01 18:15:00+00,20601,523,dock
2015-02-01 18:15:00+00,15312,504,dock
2015-02-01 18:15:00+00,20595,128,dock
2015-02-01 18:15:00+00,15443,403,dock
2015-02-01 18:15:00+00,14833,445,dock
2015-02-01 18:15:00+00,19406,403,dock
2015-02-01 18:15:00+00,14832,297,dock
2015-02-01 18:15:00+00,15887,435,dock
2015-02-01 18:15:00+00,18362,284,dock
2015-02-01 18:15:00+00,15946,168,dock
2015-02-01 18:15:00+00,21175,435,dock
2015-02-01 18:15:00+00,20354,237,dock
2015-02-01 18:15:00+00,18190,386,dock
2015-02-01 18:15:00+00,19496,428,dock
2015-02-01 18:15:00+00,16235,394,undock
2015-02-01 18:15:00+00,17733,459,undock
2015-02-01 18:15:00+00,18249,284,undock
2015-02-01 18:15:00+00,17453,284,undock
2015-02-01 18:15:00+00,16436,511,undock
2015-02-01 18:15:00+00,19319,531,undock
2015-02-01 18:15:00+00,16752,237,undock
2015-02-01 18:15:00+00,14633,280,undock
2015-02-01 18:15:00+00,19271,153,undock
2015-02-01 18:16:00+00,18403,470,dock
2015-02-01 18:16:00+00,19785,308,dock
2015-02-01 18:16:00+00,17746,127,dock
2015-02-01 18:16:00+00,19762,490,dock
2015-02-01 18:16:00+00,20760,435,dock
2015-02-01 18:16:00+00,15524,394,dock
2015-02-01 18:16:00+00,21347,438,dock
2015-02-01 18:16:00+00,15549,346,dock
2015-02-01 18:16:00+00,15585,301,dock
2015-02-01 18:16:00+00,19352,349,dock
2015-02-01 18:16:00+00,17274,522,dock
2015-02-01 18:16:00+00,18250,383,dock
2015-02-01 18:16:00+00,21605,168,dock
2015-02-01 18:16:00+00,19545,479,undock
2015-02-01 18:16:00+00,21186,469,undock
2015-02-01 18:16:00+00,20338,488,undock
2015-02-01 18:16:00+00,18686,517,undock
2015-02-01 18:16:00+00,21021,525,undock
2015-02-01 18:16:00+00,14661,147,undock
2015-02-01 18:16:00+00,19937,344,undock
2015-02-01 18:16:00+00,21029,439,undock
2015-02-01 18:16:00+00,21628,459,undock
2015-02-01 18:16:00+00,17856,285,undock
2015-02-01 18:16:00+00,20950,147,undock
2015-02-01 18:17:00+00,15100,472,dock
2015-02-01 18:17:00+00,17974,355,dock
2015-02-01 18:17:00+00,15947,504,dock
2015-02-01 18:17:00+00,16984,479,dock
2015-02-01 18:17:00+00,20955,236,dock
2015-02-01 18:17:00+00,17371,490,dock
2015-02-01 18:17:00+00,21446,236,dock
2015-02-01 18:17:00+00,17965,265,dock
2015-02-01 18:17:00+00,20268,438,dock
2015-02-01 18:17:00+00,21280,412,undock
2015-02-01 18:17:00+00,18772,382,undock
2015-02-01 18:17:00+00,21536,531,undock
2015-02-01 18:17:00+00,18990,433,undock
2015-02-01 18:17:00+00,20796,385,undock
2015-02-01 18:17:00+00,18825,537,undock
2015-02-01 18:17:00+00,15632,307,undock
2015-02-01 18:17:00+00,16532,515,undock
2015-02-01 18:17:00+00,15946,168,undock
2015-02-01 18:17:00+00,18788,264,undock
2015-02-01 18:18:00+00,17456,383,dock
2015-02-01 18:18:00+00,19700,379,dock
2015-02-01 18:18:00+00,15232,379,dock
2015-02-01 18:18:00+00,17997,521,dock
2015-02-01 18:18:00+00,17580,491,dock
2015-02-01 18:18:00+00,15140,439,dock
2015-02-01 18:18:00+00,19084,461,dock
2015-02-01 18:18:00+00,16292,311,dock
2015-02-01 18:18:00+00,20801,509,undock
2015-02-01 18:18:00+00,21119,426,undock
2015-02-01 18:18:00+00,17367,459,undock
2015-02-01 18:18:00+00,15409,537,undock
2015-02-01 18:18:00+00,15678,483,undock
2015-02-01 18:18:00+00,15253,435,undock
2015-02-01 18:18:00+00,18415,284,undock
2015-02-01 18:18:00+00,20087,511,undock
2015-02-01 18:18:00+00,14920,449,undock
2015-02-01 18:18:00+00,17617,454,undock
2015-02-01 18:19:00+00,19046,341,dock
2015-02-01 18:19:00+00,20328,247,dock
2015-02-01 18:19:00+00,17365,375,dock
2015-02-01 18:19:00+00,21518,296,dock
2015-02-01 18:19:00+00,20727,485,dock
2015-02-01 18:19:00+00,15153,361,dock
2015-02-01 18:19:00+00,17856,297,dock
2015-02-01 18:19:00+00,20950,309,dock
2015-02-01 18:19:00+00,18788,195,dock
2015-02-01 18:19:00+00,15359,471,undock
2015-02-01 18:19:00+00,16407,173,undock
2015-02-01 18:19:00+00,16478,496,undock
2015-02-01 18:19:00+00,15894,483,undock
2015-02-01 18:19:00+00,15053,448,undock
2015-02-01 18:19:00+00,17269,521,undock
2015-02-01 18:19:00+00,20962,461,undock
2015-02-01 18:19:00+00,20339,309,undock
2015-02-01 18:19:00+00,16531,147,undock
2015-02-01 18:19:00+00,15797,311,undock
2015-02-01 18:19:00+00,21185,461,undock
2015-02-01 18:19:00+00,16292,311,undock
2015-02-01 18:20:00+00,15573,531,dock
2015-02-01 18:20:00+00,20637,327,dock
2015-02-01 18:20:00+00,21035,284,dock
2015-02-01 18:20:00+00,18991,426,dock
2015-02-01 18:20:00+00,17537,479,dock
2015-02-01 18:20:00+00,15958,537,dock
2015-02-01 18:20:00+00,19826,497,dock
2015-02-01 18:20:00+00,17086,147,dock
2015-02-01 18:20:00+00,20583,229,dock
2015-02-01 18:20:00+00,19186,518,dock
2015-02-01 18:20:00+00,20863,435,dock
2015-02-01 18:20:00+00,19271,518,dock
2015-02-01 18:20:00+00,21628,453,dock
2015-02-01 18:20:00+00,21352,499,undock
2015-02-01 18:20:00+00,21469,265,undock
2015-02-01 18:20:00+00,16074,471,undock
2015-02-01 18:20:00+00,19181,238,undock
2015-02-01 18:20:00+00,17739,324,undock
2015-02-01 18:20:00+00,17704,326,undock
2015-02-01 18:20:00+00,16810,326,undock
2015-02-01 18:20:00+00,17936,426,undock
2015-02-01 18:20:00+00,20077,525,undock
2015-02-01 18:20:00+00,16118,258,undock
2015-02-01 18:20:00+00,16808,487,undock
2015-02-01 18:20:00+00,20727,485,undock
2015-02-01 18:20:00+00,15185,499,undock
2015-02-01 18:20:00+00,19651,291,undock
2015-02-01 18:20:00+00,19084,461,undock
2015-02-01 18:20:00+00,16425,433,undock
2015-02-01 18:21:00+00,15582,365,dock
2015-02-01 18:21:00+00,19506,499,dock
2015-02-01 18:21:00+00,16344,282,dock
2015-02-01 18:21:00+00,16850,499,dock
2015-02-01 18:21:00+00,20994,480,dock
2015-02-01 18:21:00+00,14633,475,dock
2015-02-01 18:21:00+00,16292,356,dock
2015-02-01 18:21:00+00,16285,318,undock
2015-02-01 18:21:00+00,21446,236,undock
2015-02-01 18:21:00+00,15466,116,undock
2015-02-01 18:21:00+00,19849,528,undock
2015-02-01 18:21:00+00,15424,305,undock
2015-02-01 18:21:00+00,15005,422,undock
2015-02-01 18:21:00+00,18200,329,undock
2015-02-01 18:21:00+00,18299,361,undock
2015-02-01 18:21:00+00,15254,291,undock
2015-02-01 18:21:00+00,17921,433,undock
2015-02-01 18:21:00+00,16798,439,undock
2015-02-01 18:22:00+00,16225,247,dock
2015-02-01 18:22:00+00,17643,174,dock
2015-02-01 18:22:00+00,16752,545,dock
2015-02-01 18:22:00+00,14920,479,dock
2015-02-01 18:22:00+00,17617,164,dock
2015-02-01 18:22:00+00,16425,326,dock
2015-02-01 18:22:00+00,21554,173,undock
2015-02-01 18:22:00+00,18662,545,undock
2015-02-01 18:23:00+00,18851,356,dock
2015-02-01 18:23:00+00,16486,295,dock
2015-02-01 18:23:00+00,19424,279,dock
2015-02-01 18:23:00+00,18174,329,dock
2015-02-01 18:23:00+00,16863,380,dock
2015-02-01 18:23:00+00,21029,496,dock
2015-02-01 18:23:00+00,15946,486,dock
2015-02-01 18:23:00+00,15797,432,dock
2015-02-01 18:23:00+00,19651,295,dock
2015-02-01 18:23:00+00,19084,504,dock
2015-02-01 18:23:00+00,21192,358,undock
2015-02-01 18:23:00+00,19046,341,undock
2015-02-01 18:23:00+00,17263,153,undock
2015-02-01 18:23:00+00,18236,444,undock
2015-02-01 18:23:00+00,19263,336,undock
2015-02-01 18:23:00+00,15127,528,undock
2015-02-01 18:24:00+00,15456,386,dock
2015-02-01 18:24:00+00,16532,447,dock
2015-02-01 18:24:00+00,20087,297,dock
2015-02-01 18:24:00+00,16531,316,dock
2015-02-01 18:24:00+00,21185,236,dock
2015-02-01 18:24:00+00,20727,518,dock
2015-02-01 18:24:00+00,15185,422,dock
2015-02-01 18:24:00+00,17921,394,dock
2015-02-01 18:24:00+00,16798,403,dock
2015-02-01 18:24:00+00,19194,342,undock
2015-02-01 18:24:00+00,15310,357,undock
2015-02-01 18:24:00+00,20596,476,undock
2015-02-01 18:24:00+00,20040,296,undock
2015-02-01 18:24:00+00,17017,483,undock
2015-02-01 18:24:00+00,21061,539,undock
2015-02-01 18:24:00+00,18840,483,undock
2015-02-01 18:24:00+00,15824,368,undock
2015-02-01 18:24:00+00,20988,237,undock
2015-02-01 18:24:00+00,15796,289,undock
2015-02-01 18:24:00+00,20780,382,undock
2015-02-01 18:25:00+00,21055,252,dock
2015-02-01 18:25:00+00,15357,444,dock
2015-02-01 18:25:00+00,21021,442,dock
2015-02-01 18:25:00+00,14661,363,dock
2015-02-01 18:25:00+00,19937,353,dock
2015-02-01 18:25:00+00,15253,368,dock
2015-02-01 18:25:00+00,18415,382,dock
2015-02-01 18:25:00+00,20339,363,dock
2015-02-01 18:25:00+00,15254,400,dock
2015-02-01 18:25:00+00,21182,160,undock
2015-02-01 18:25:00+00,19983,505,undock
2015-02-01 18:25:00+00,19403,505,undock
2015-02-01 18:25:00+00,15695,337,undock
2015-02-01 18:25:00+00,17710,382,undock
2015-02-01 18:25:00+00,20572,303,undock
2015-02-01 18:25:00+00,14906,83,undock
2015-02-01 18:26:00+00,18727,406,dock
2015-02-01 18:26:00+00,19521,2008,dock
2015-02-01 18:26:00+00,15275,546,dock
2015-02-01 18:26:00+00,16402,504,dock
2015-02-01 18:26:00+00,21483,265,dock
2015-02-01 18:26:00+00,19319,266,dock
2015-02-01 18:26:00+00,15678,301,dock
2015-02-01 18:26:00+00,20962,280,dock
2015-02-01 18:26:00+00,18299,265,dock
2015-02-01 18:26:00+00,20780,280,dock
2015-02-01 18:26:00+00,17635,263,undock
2015-02-01 18:26:00+00,17086,147,undock
2015-02-01 18:26:00+00,17509,281,undock
2015-02-01 18:26:00+00,16701,294,undock
2015-02-01 18:26:00+00,17921,394,undock
2015-02-01 18:26:00+00,19966,488,undock
2015-02-01 18:26:00+00,18853,168,undock
2015-02-01 18:26:00+00,19082,251,undock
2015-02-01 18:26:00+00,15887,435,undock
2015-02-01 18:26:00+00,21513,438,undock
2015-02-01 18:26:00+00,17141,497,undock
2015-02-01 18:27:00+00,18776,300,dock
2015-02-01 18:27:00+00,17201,476,dock
2015-02-01 18:27:00+00,20338,518,dock
2015-02-01 18:27:00+00,15632,147,dock
2015-02-01 18:27:00+00,16808,297,dock
2015-02-01 18:27:00+00,19718,486,undock
2015-02-01 18:27:00+00,21251,330,undock
2015-02-01 18:27:00+00,19628,519,undock
2015-02-01 18:27:00+00,15169,355,undock
2015-02-01 18:27:00+00,16798,403,undock
2015-02-01 18:27:00+00,20863,435,undock
2015-02-01 18:28:00+00,20078,433,dock
2015-02-01 18:28:00+00,17903,546,dock
2015-02-01 18:28:00+00,20654,250,dock
2015-02-01 18:28:00+00,15495,447,dock
2015-02-01 18:28:00+00,15792,453,dock
2015-02-01 18:28:00+00,21463,453,dock
2015-02-01 18:28:00+00,19924,478,dock
2015-02-01 18:28:00+00,16436,546,dock
2015-02-01 18:28:00+00,18686,478,dock
2015-02-01 18:28:00+00,15796,396,dock
2015-02-01 18:28:00+00,17009,515,undock
2015-02-01 18:28:00+00,19672,435,undock
2015-02-01 18:28:00+00,15140,439,undock
2015-02-01 18:28:00+00,18228,412,undock
2015-02-01 18:28:00+00,16257,527,undock
2015-02-01 18:28:00+00,15582,365,undock
2015-02-01 18:29:00+00,16099,267,dock
2015-02-01 18:29:00+00,17005,2021,dock
2015-02-01 18:29:00+00,18825,486,dock
2015-02-01 18:29:00+00,17367,329,dock
2015-02-01 18:29:00+00,15409,486,dock
2015-02-01 18:29:00+00,15053,2006,dock
2015-02-01 18:29:00+00,17269,462,dock
2015-02-01 18:29:00+00,15005,468,dock
2015-02-01 18:29:00+00,18200,368,dock
2015-02-01 18:29:00+00,19263,432,dock
2015-02-01 18:29:00+00,15127,160,dock
2015-02-01 18:29:00+00,21513,433,dock
2015-02-01 18:29:00+00,17141,168,dock
2015-02-01 18:29:00+00,20863,334,dock
2015-02-01 18:29:00+00,15375,325,undock
2015-02-01 18:29:00+00,20009,488,undock
2015-02-01 18:29:00+00,18186,358,undock
2015-02-01 18:29:00+00,14586,468,undock
2015-02-01 18:29:00+00,17627,434,undock
2015-02-01 18:30:00+00,21119,375,dock
2015-02-01 18:30:00+00,18236,485,dock
2015-02-01 18:30:00+00,20988,511,dock
2015-02-01 18:30:00+00,15887,453,dock
2015-02-01 18:30:00+00,15582,275,dock
2015-02-01 18:30:00+00,17627,116,dock
2015-02-01 18:30:00+00,19268,164,undock
2015-02-01 18:30:00+00,16220,444,undock
2015-02-01 18:30:00+00,21577,239,undock
2015-02-01 18:30:00+00,15153,361,undock
2015-02-01 18:30:00+00,19929,445,undock
2015-02-01 18:30:00+00,18270,464,undock
2015-02-01 18:30:00+00,17484,310,undock
2015-02-01 18:30:00+00,21483,265,undock
2015-02-01 18:30:00+00,20559,528,undock
2015-02-01 18:31:00+00,17383,261,dock
2015-02-01 18:31:00+00,17733,515,dock
2015-02-01 18:31:00+00,18249,317,dock
2015-02-01 18:31:00+00,17453,317,dock
2015-02-01 18:31:00+00,15424,457,dock
2015-02-01 18:31:00+00,18840,507,dock
2015-02-01 18:31:00+00,15824,303,dock
2015-02-01 18:31:00+00,18667,480,undock
2015-02-01 18:31:00+00,15949,380,undock
2015-02-01 18:31:00+00,18107,486,undock
2015-02-01 18:31:00+00,17658,498,undock
2015-02-01 18:31:00+00,16068,520,undock
2015-02-01 18:31:00+00,15994,265,undock
2015-02-01 18:31:00+00,15023,247,undock
2015-02-01 18:31:00+00,21175,435,undock
2015-02-01 18:31:00+00,21513,433,undock
2015-02-01 18:31:00+00,15797,432,undock
2015-02-01 18:32:00+00,17105,311,dock
2015-02-01 18:32:00+00,21186,497,dock
2015-02-01 18:32:00+00,20796,526,dock
2015-02-01 18:32:00+00,17017,394,dock
2015-02-01 18:32:00+00,21061,282,dock
2015-02-01 18:32:00+00,19082,386,dock
2015-02-01 18:32:00+00,16798,236,dock
2015-02-01 18:32:00+00,16257,507,dock
2015-02-01 18:32:00+00,14586,423,dock
2015-02-01 18:32:00+00,20559,507,dock
2015-02-01 18:32:00+00,20078,433,undock
2015-02-01 18:32:00+00,17777,479,undock
2015-02-01 18:32:00+00,16256,325,undock
2015-02-01 18:32:00+00,17365,375,undock
2015-02-01 18:32:00+00,15946,486,undock
2015-02-01 18:32:00+00,17452,236,undock
2015-02-01 18:33:00+00,16797,515,dock
2015-02-01 18:33:00+00,15391,496,dock
2015-02-01 18:33:00+00,16235,195,dock
2015-02-01 18:33:00+00,15894,485,dock
2015-02-01 18:33:00+00,19849,441,dock
2015-02-01 18:33:00+00,17710,393,dock
2015-02-01 18:33:00+00,20572,300,dock
2015-02-01 18:33:00+00,14906,270,dock
2015-02-01 18:33:00+00,17921,382,dock
2015-02-01 18:33:00+00,19966,442,dock
2015-02-01 18:33:00+00,18853,475,dock
2015-02-01 18:33:00+00,15169,316,dock
2015-02-01 18:33:00+00,18228,291,dock
2015-02-01 18:33:00+00,15797,433,dock
2015-02-01 18:33:00+00,18614,128,undock
2015-02-01 18:33:00+00,16797,515,undock
2015-02-01 18:33:00+00,20238,298,undock
2015-02-01 18:33:00+00,19271,518,undock
2015-02-01 18:33:00+00,20160,526,undock
2015-02-01 18:33:00+00,20098,151,undock
2015-02-01 18:34:00+00,19837,444,dock
2015-02-01 18:34:00+00,19545,285,dock
2015-02-01 18:34:00+00,15466,528,dock
2015-02-01 18:34:00+00,17263,446,dock
2015-02-01 18:34:00+00,15695,307,dock
2015-02-01 18:34:00+00,16701,491,dock
2015-02-01 18:34:00+00,19628,507,dock
2015-02-01 18:34:00+00,15140,301,dock
2015-02-01 18:34:00+00,21483,410,dock
2015-02-01 18:34:00+00,18042,296,undock
2015-02-01 18:34:00+00,15091,422,undock
2015-02-01 18:34:00+00,20929,335,undock
2015-02-01 18:34:00+00,17927,352,undock
2015-02-01 18:34:00+00,16577,268,undock
2015-02-01 18:34:00+00,18527,173,undock
2015-02-01 18:34:00+00,19073,380,undock
2015-02-01 18:34:00+00,15511,394,undock
2015-02-01 18:35:00+00,17781,236,dock
2015-02-01 18:35:00+00,18662,223,dock
2015-02-01 18:35:00+00,21251,361,dock
2015-02-01 18:35:00+00,17484,298,dock
2015-02-01 18:35:00+00,17452,438,dock
2015-02-01 18:35:00+00,21029,496,undock
2015-02-01 18:35:00+00,21156,391,undock
2015-02-01 18:36:00+00,18990,268,dock
2015-02-01 18:36:00+00,16478,254,dock
2015-02-01 18:36:00+00,19672,503,dock
2015-02-01 18:36:00+00,18186,375,dock
2015-02-01 18:36:00+00,21513,428,dock
2015-02-01 18:36:00+00,16095,82,undock
2015-02-01 18:36:00+00,17617,164,undock
2015-02-01 18:36:00+00,17767,483,undock
2015-02-01 18:36:00+00,14700,311,undock
2015-02-01 18:36:00+00,21119,375,undock
2015-02-01 18:36:00+00,14760,497,undock
2015-02-01 18:36:00+00,17703,387,undock
2015-02-01 18:36:00+00,19377,530,undock
2015-02-01 18:36:00+00,15888,404,undock
2015-02-01 18:36:00+00,15038,229,undock
2015-02-01 18:37:00+00,20090,274,dock
2015-02-01 18:37:00+00,16407,435,dock
2015-02-01 18:37:00+00,20077,128,dock
2015-02-01 18:37:00+00,21446,393,dock
2015-02-01 18:37:00+00,17509,173,dock
2015-02-01 18:37:00+00,19929,369,dock
2015-02-01 18:37:00+00,18270,469,dock
2015-02-01 18:37:00+00,21156,406,dock
2015-02-01 18:37:00+00,16728,385,undock
2015-02-01 18:37:00+00,21313,276,undock
2015-02-01 18:37:00+00,14837,342,undock
2015-02-01 18:37:00+00,15824,303,undock
2015-02-01 18:37:00+00,20830,428,undock
2015-02-01 18:37:00+00,14963,490,undock
2015-02-01 18:37:00+00,17905,480,undock
2015-02-01 18:38:00+00,20801,394,dock
2015-02-01 18:38:00+00,17704,238,dock
2015-02-01 18:38:00+00,16810,238,dock
2015-02-01 18:38:00+00,17936,3002,dock
2015-02-01 18:38:00+00,16118,471,dock
2015-02-01 18:38:00+00,17086,307,dock
2015-02-01 18:38:00+00,21577,354,dock
2015-02-01 18:38:00+00,15153,428,dock
2015-02-01 18:38:00+00,21175,494,dock
2015-02-01 18:38:00+00,15511,301,dock
2015-02-01 18:38:00+00,14586,423,undock
2015-02-01 18:38:00+00,19491,521,undock
2015-02-01 18:38:00+00,16176,445,undock
2015-02-01 18:38:00+00,20836,527,undock
2015-02-01 18:38:00+00,19700,379,undock
2015-02-01 18:38:00+00,21500,237,undock
2015-02-01 18:38:00+00,18524,448,undock
2015-02-01 18:38:00+00,17305,314,undock
2015-02-01 18:38:00+00,16808,297,undock
2015-02-01 18:39:00+00,21536,476,dock
2015-02-01 18:39:00+00,20596,428,dock
2015-02-01 18:39:00+00,20040,119,dock
2015-02-01 18:39:00+00,19983,375,dock
2015-02-01 18:39:00+00,19403,375,dock
2015-02-01 18:39:00+00,15023,403,dock
2015-02-01 18:39:00+00,15946,528,dock
2015-02-01 18:39:00+00,17017,394,undock
2015-02-01 18:39:00+00,17201,476,undock
2015-02-01 18:39:00+00,19849,441,undock
2015-02-01 18:39:00+00,20508,340,undock
2015-02-01 18:39:00+00,17236,262,undock
2015-02-01 18:39:00+00,15549,346,undock
2015-02-01 18:40:00+00,18772,345,dock
2015-02-01 18:40:00+00,19046,263,dock
2015-02-01 18:40:00+00,19718,394,dock
2015-02-01 18:40:00+00,17009,423,dock
2015-02-01 18:40:00+00,20160,527,dock
2015-02-01 18:40:00+00,20098,483,dock
2015-02-01 18:40:00+00,15038,285,dock
2015-02-01 18:40:00+00,18722,533,undock
2015-02-01 18:40:00+00,21588,444,undock
2015-02-01 18:40:00+00,19924,478,undock
2015-02-01 18:40:00+00,19154,480,undock
2015-02-01 18:40:00+00,18686,478,undock
2015-02-01 18:41:00+00,21280,2012,dock
2015-02-01 18:41:00+00,17739,150,dock
2015-02-01 18:41:00+00,16220,490,dock
2015-02-01 18:41:00+00,16068,498,dock
2015-02-01 18:41:00+00,15994,331,dock
2015-02-01 18:41:00+00,20238,314,dock
2015-02-01 18:41:00+00,19271,507,dock
2015-02-01 18:41:00+00,17905,450,dock
2015-02-01 18:41:00+00,19633,352,undock
2015-02-01 18:41:00+00,18901,387,undock
2015-02-01 18:41:00+00,16125,336,undock
2015-02-01 18:41:00+00,19174,250,undock
2015-02-01 18:41:00+00,19651,295,undock
2015-02-01 18:42:00+00,19181,335,dock
2015-02-01 18:42:00+00,20929,150,dock
2015-02-01 18:42:00+00,16577,312,dock
2015-02-01 18:42:00+00,18527,505,dock
2015-02-01 18:42:00+00,19073,404,dock
2015-02-01 18:42:00+00,19377,457,dock
2015-02-01 18:42:00+00,15888,345,dock
2015-02-01 18:42:00+00,16808,504,dock
2015-02-01 18:42:00+00,15549,127,dock
2015-02-01 18:42:00+00,15535,529,undock
2015-02-01 18:42:00+00,16652,330,undock
2015-02-01 18:42:00+00,17284,373,undock
2015-02-01 18:42:00+00,15519,316,undock
2015-02-01 18:42:00+00,15384,387,undock
2015-02-01 18:43:00+00,15359,291,dock
2015-02-01 18:43:00+00,21352,483,dock
2015-02-01 18:43:00+00,21469,2008,dock
2015-02-01 18:43:00+00,16074,291,dock
2015-02-01 18:43:00+00,21182,290,dock
2015-02-01 18:43:00+00,20009,345,dock
2015-02-01 18:43:00+00,17658,504,dock
2015-02-01 18:43:00+00,17365,462,dock
2015-02-01 18:43:00+00,17927,422,dock
2015-02-01 18:43:00+00,14760,434,dock
2015-02-01 18:43:00+00,17703,327,dock
2015-02-01 18:43:00+00,20830,511,dock
2015-02-01 18:43:00+00,14963,267,dock
2015-02-01 18:43:00+00,17305,216,dock
2015-02-01 18:43:00+00,17236,324,dock
2015-02-01 18:43:00+00,18686,515,dock
2015-02-01 18:43:00+00,17790,294,undock
2015-02-01 18:43:00+00,17281,236,undock
2015-02-01 18:43:00+00,16721,236,undock
2015-02-01 18:43:00+00,15731,326,undock
2015-02-01 18:43:00+00,17429,522,undock
2015-02-01 18:43:00+00,14842,174,undock
2015-02-01 18:44:00+00,15310,499,dock
2015-02-01 18:44:00+00,19268,457,dock
2015-02-01 18:44:00+00,18107,449,dock
2015-02-01 18:44:00+00,16797,2021,dock
2015-02-01 18:44:00+00,21029,368,dock
2015-02-01 18:44:00+00,17345,517,undock
2015-02-01 18:44:00+00,15926,265,undock
2015-02-01 18:44:00+00,15443,403,undock
2015-02-01 18:44:00+00,18373,127,undock
2015-02-01 18:44:00+00,21452,311,undock
2015-02-01 18:44:00+00,19271,507,undock
2015-02-01 18:44:00+00,17108,328,undock
2015-02-01 18:45:00+00,15949,361,dock
2015-02-01 18:45:00+00,21119,350,dock
2015-02-01 18:45:00+00,21500,504,dock
2015-02-01 18:45:00+00,18524,479,dock
2015-02-01 18:45:00+00,19154,173,dock
2015-02-01 18:45:00+00,14842,507,dock
2015-02-01 18:45:00+00,19766,382,undock
2015-02-01 18:46:00+00,17635,116,dock
2015-02-01 18:46:00+00,15824,358,dock
2015-02-01 18:46:00+00,20836,441,dock
2015-02-01 18:46:00+00,19700,476,dock
2015-02-01 18:46:00+00,19651,291,dock
2015-02-01 18:46:00+00,18662,223,undock
2015-02-01 18:46:00+00,21518,296,undock
2015-02-01 18:47:00+00,17777,537,dock
2015-02-01 18:47:00+00,16256,401,dock
2015-02-01 18:47:00+00,14700,250,dock
2015-02-01 18:47:00+00,16176,349,dock
2015-02-01 18:47:00+00,19924,465,dock
2015-02-01 18:47:00+00,17005,2021,undock
2015-02-01 18:47:00+00,16797,2021,undock
2015-02-01 18:47:00+00,18350,529,undock
2015-02-01 18:47:00+00,18290,238,undock
2015-02-01 18:47:00+00,17936,3002,undock
2015-02-01 18:47:00+00,16425,326,undock
2015-02-01 18:47:00+00,15958,537,undock
2015-02-01 18:47:00+00,16731,382,undock
2015-02-01 18:47:00+00,14538,494,undock
2015-02-01 18:48:00+00,21554,173,dock
